date,ex,ey,ez
2455671.5,-0.87888021,-0.45269731,-0.19623405
2455672.5,-0.87058511,-0.46644079,-0.20219284
2455673.5,-0.86203779,-0.48004967,-0.20809333
2455674.5,-0.85324049,-0.49352016,-0.21393383
2455675.5,-0.84419562,-0.50684842,-0.21971263
2455676.5,-0.83490564,-0.52003056,-0.22542801
2455677.5,-0.82537317,-0.53306271,-0.23107828
2455678.5,-0.81560094,-0.54594098,-0.23666173
2455679.5,-0.80559181,-0.55866154,-0.24217667
2455680.5,-0.79534873,-0.57122056,-0.24762144
2455681.5,-0.7848748,-0.58361426,-0.25299439
2455682.5,-0.77417322,-0.59583889,-0.25829391
2455683.5,-0.76324729,-0.60789078,-0.26351841
2455684.5,-0.75210045,-0.61976629,-0.26866632
2455685.5,-0.74073624,-0.63146187,-0.27373613
2455686.5,-0.72915833,-0.64297406,-0.27872634
2455687.5,-0.71737046,-0.65429946,-0.28363553
2455688.5,-0.70537649,-0.66543482,-0.28846231
2455689.5,-0.69318038,-0.67637696,-0.29320535
2455690.5,-0.68078614,-0.68712287,-0.29786336
2455691.5,-0.66819785,-0.69766966,-0.30243514
2455692.5,-0.6554196,-0.70801457,-0.30691951
2455693.5,-0.64245551,-0.718155,-0.31131539
2455694.5,-0.62930969,-0.7280885,-0.31562173
2455695.5,-0.61598619,-0.73781271,-0.31983752
2455696.5,-0.60248898,-0.74732543,-0.3239618
2455697.5,-0.58882196,-0.75662448,-0.32799362
2455698.5,-0.57498895,-0.76570774,-0.33193203
2455699.5,-0.56099367,-0.77457308,-0.33577607
2455700.5,-0.54683983,-0.78321833,-0.33952475
2455701.5,-0.53253115,-0.79164127,-0.34317708
2455702.5,-0.51807138,-0.79983963,-0.34673203
2455703.5,-0.50346437,-0.80781113,-0.35018856
2455704.5,-0.48871404,-0.81555346,-0.35354565
2455705.5,-0.4738244,-0.82306436,-0.3568023
2455706.5,-0.4587996,-0.83034158,-0.3599575
2455707.5,-0.44364384,-0.8373829,-0.3630103
2455708.5,-0.42836143,-0.84418619,-0.36595975
2455709.5,-0.41295676,-0.85074936,-0.36880496
2455710.5,-0.3974343,-0.85707038,-0.37154506
2455711.5,-0.38179861,-0.86314732,-0.3741792
2455712.5,-0.36605433,-0.86897829,-0.37670661
2455713.5,-0.35020617,-0.87456154,-0.37912653
2455714.5,-0.33425894,-0.87989537,-0.38143826
2455715.5,-0.31821751,-0.88497824,-0.38364117
2455716.5,-0.30208681,-0.8898087,-0.38573466
2455717.5,-0.28587182,-0.89438547,-0.38771821
2455718.5,-0.26957754,-0.89870741,-0.38959136
2455719.5,-0.25320899,-0.90277353,-0.39135373
2455720.5,-0.23677114,-0.906583,-0.39300498
2455721.5,-0.22026893,-0.91013514,-0.39454484
2455722.5,-0.20370721,-0.91342939,-0.39597307
2455723.5,-0.18709076,-0.9164653,-0.39728949
2455724.5,-0.17042424,-0.91924251,-0.39849393
2455725.5,-0.15371222,-0.92176072,-0.39958622
2455726.5,-0.13695915,-0.92401963,-0.40056623
2455727.5,-0.12016944,-0.92601894,-0.40143377
2455728.5,-0.10334742,-0.92775834,-0.40218866
2455729.5,-0.08649742,-0.92923746,-0.40283071
2455730.5,-0.06962382,-0.93045591,-0.40335971
2455731.5,-0.05273101,-0.9314133,-0.40377545
2455732.5,-0.03582347,-0.93210923,-0.40407772
2455733.5,-0.01890574,-0.93254332,-0.40426636
2455734.5,-0.00198242,-0.93271526,-0.4043412
2455735.5,0.01494181,-0.93262477,-0.40430213
2455736.5,0.03186223,-0.93227165,-0.40414905
2455737.5,0.04877406,-0.93165576,-0.4038819
2455738.5,0.06567246,-0.93077704,-0.40350068
2455739.5,0.08255256,-0.92963552,-0.40300541
2455740.5,0.09940942,-0.92823129,-0.40239616
2455741.5,0.11623807,-0.92656458,-0.40167303
2455742.5,0.13303349,-0.92463569,-0.40083621
2455743.5,0.14979061,-0.92244506,-0.39988591
2455744.5,0.16650436,-0.91999327,-0.39882243
2455745.5,0.18316963,-0.91728104,-0.39764611
2455746.5,0.19978137,-0.91430928,-0.39635738
2455747.5,0.21633454,-0.91107903,-0.39495673
2455748.5,0.23282423,-0.9075915,-0.39344471
2455749.5,0.2492456,-0.90384802,-0.3918219
2455750.5,0.26559394,-0.89985004,-0.39008894
2455751.5,0.28186468,-0.89559906,-0.38824647
2455752.5,0.2980534,-0.89109668,-0.38629516
2455753.5,0.31415575,-0.88634446,-0.38423566
2455754.5,0.33016754,-0.88134402,-0.38206864
2455755.5,0.3460846,-0.87609691,-0.37979472
2455756.5,0.36190287,-0.87060469,-0.37741455
2455757.5,0.37761826,-0.86486886,-0.37492874
2455758.5,0.39322671,-0.85889094,-0.3723379
2455759.5,0.40872413,-0.8526724,-0.36964265
2455760.5,0.4241064,-0.84621475,-0.36684362
2455761.5,0.43936935,-0.83951951,-0.36394145
2455762.5,0.45450879,-0.83258825,-0.36093681
2455763.5,0.46952048,-0.82542261,-0.35783041
2455764.5,0.48440018,-0.81802426,-0.35462298
2455765.5,0.4991436,-0.81039496,-0.3513153
2455766.5,0.51374644,-0.80253655,-0.34790817
2455767.5,0.5282044,-0.79445094,-0.34440244
2455768.5,0.54251314,-0.78614013,-0.340799
2455769.5,0.55666833,-0.7776062,-0.33709879
2455770.5,0.57066561,-0.76885136,-0.33330279
2455771.5,0.58450063,-0.75987792,-0.32941203
2455772.5,0.59816903,-0.75068833,-0.32542764
2455773.5,0.6116665,-0.7412852,-0.32135076
2455774.5,0.62498879,-0.73167129,-0.31718263
2455775.5,0.63813175,-0.72184953,-0.31292455
2455776.5,0.65109138,-0.71182297,-0.30857786
2455777.5,0.6638638,-0.70159478,-0.30414393
2455778.5,0.67644536,-0.69116819,-0.29962417
2455779.5,0.68883253,-0.68054648,-0.29501997
2455780.5,0.70102196,-0.66973294,-0.29033272
2455781.5,0.71301042,-0.65873081,-0.28556382
2455782.5,0.72479477,-0.64754334,-0.28071461
2455783.5,0.73637198,-0.63617372,-0.27578644
2455784.5,0.74773905,-0.62462511,-0.27078065
2455785.5,0.75889301,-0.61290063,-0.26569856
2455786.5,0.76983091,-0.60100341,-0.26054149
2455787.5,0.78054981,-0.58893654,-0.25531076
2455788.5,0.79104677,-0.57670313,-0.25000769
2455789.5,0.80131883,-0.5643063,-0.24463364
2455790.5,0.81136301,-0.55174921,-0.23918997
2455791.5,0.82117637,-0.53903508,-0.23367807
2455792.5,0.83075593,-0.52616715,-0.22809936
2455793.5,0.84009874,-0.51314874,-0.2224553
2455794.5,0.84920184,-0.49998323,-0.21674736
2455795.5,0.85806232,-0.48667407,-0.21097707
2455796.5,0.86667726,-0.47322477,-0.20514596
2455797.5,0.87504375,-0.45963893,-0.19925565
2455798.5,0.88315892,-0.44592025,-0.19330775
2455799.5,0.89101993,-0.43207252,-0.18730395
2455800.5,0.89862397,-0.41809966,-0.18124598
2455801.5,0.9059683,-0.40400573,-0.17513565
2455802.5,0.91305029,-0.38979491,-0.16897479
2455803.5,0.91986744,-0.37547155,-0.16276531
2455804.5,0.92641745,-0.36104008,-0.15650914
2455805.5,0.9326982,-0.34650503,-0.15020825
2455806.5,0.93870781,-0.33187094,-0.14386457
2455807.5,0.94444457,-0.31714236,-0.13748005
2455808.5,0.94990695,-0.30232375,-0.1310566
2455809.5,0.95509354,-0.28741956,-0.1245961
2455810.5,0.96000306,-0.27243414,-0.1181004
2455811.5,0.96463427,-0.25737178,-0.11157132
2455812.5,0.96898599,-0.24223673,-0.10501066
2455813.5,0.97305708,-0.22703317,-0.09842021
2455814.5,0.97684643,-0.21176528,-0.09180177
2455815.5,0.98035296,-0.19643721,-0.0851571
2455816.5,0.9835756,-0.1810531,-0.078488
2455817.5,0.98651327,-0.16561708,-0.07179626
2455818.5,0.98916496,-0.15013331,-0.06508367
2455819.5,0.99152964,-0.13460598,-0.05835206
2455820.5,0.99360632,-0.11903927,-0.05160326
2455821.5,0.99539404,-0.10343745,-0.04483914
2455822.5,0.99689185,-0.08780478,-0.03806156
2455823.5,0.99809888,-0.07214561,-0.03127244
2455824.5,0.99901426,-0.05646431,-0.0244737
2455825.5,0.99963719,-0.04076532,-0.0176673
2455826.5,0.9999669,-0.02505314,-0.01085522
2455827.5,1.00000271,-0.00933237,-0.00403949
2455828.5,0.99974397,0.00639233,0.00277784
2455829.5,0.99919015,0.02211617,0.00959466
2455830.5,0.99834084,0.03783428,0.01640883
2455831.5,0.99719582,0.05354166,0.02321817
2455832.5,0.99575504,0.06923326,0.03002049
2455833.5,0.99401871,0.08490399,0.03681359
2455834.5,0.99198726,0.10054878,0.04359531
2455835.5,0.98966134,0.11616262,0.05036352
2455836.5,0.98704177,0.13174063,0.05711613
2455837.5,0.98412947,0.14727802,0.06385112
2455838.5,0.98092549,0.16277012,0.0705665
2455839.5,0.97743091,0.17821237,0.07726032
2455840.5,0.97364685,0.19360026,0.08393067
2455841.5,0.96957447,0.20892937,0.09057566
2455842.5,0.96521498,0.22419534,0.0971934
2455843.5,0.96056957,0.23939384,0.10378204
2455844.5,0.9556395,0.25452056,0.1103397
2455845.5,0.95042603,0.26957123,0.11686454
2455846.5,0.94493047,0.28454161,0.1233547
2455847.5,0.93915413,0.29942744,0.12980834
2455848.5,0.93309839,0.31422448,0.13622358
2455849.5,0.92676463,0.32892848,0.14259858
2455850.5,0.9201543,0.34353519,0.14893145
2455851.5,0.91326887,0.35804033,0.15522032
2455852.5,0.90610989,0.37243961,0.16146329
2455853.5,0.89867893,0.38672871,0.16765846
2455854.5,0.89097765,0.40090328,0.1738039
2455855.5,0.88300778,0.41495891,0.17989769
2455856.5,0.87477113,0.42889115,0.18593785
2455857.5,0.86626964,0.44269552,0.19192242
2455858.5,0.85750537,0.45636744,0.1978494
2455859.5,0.84848055,0.46990231,0.20371678
2455860.5,0.83919764,0.4832955,0.20952256
2455861.5,0.82965931,0.4965424,0.21526478
2455862.5,0.81986846,0.50963848,0.22094149
2455863.5,0.80982819,0.52257933,0.22655084
2455864.5,0.79954176,0.5353607,0.23209101
2455865.5,0.78901252,0.54797849,0.23756029
2455866.5,0.7782439,0.56042878,0.24295701
2455867.5,0.76723936,0.57270776,0.24827955
2455868.5,0.75600235,0.58481178,0.25352636
2455869.5,0.74453636,0.59673724,0.2586959
2455870.5,0.73284488,0.60848064,0.26378666
2455871.5,0.72093139,0.62003855,0.26879716
2455872.5,0.70879941,0.63140761,0.27372594
2455873.5,0.69645247,0.6425845,0.27857154
2455874.5,0.68389411,0.65356595,0.28333255
2455875.5,0.67112789,0.66434875,0.28800755
2455876.5,0.6581574,0.67492972,0.29259514
2455877.5,0.64498623,0.6853057,0.29709393
2455878.5,0.63161801,0.69547356,0.30150252
2455879.5,0.6180564,0.70543019,0.30581955
2455880.5,0.60430508,0.7151725,0.31004362
2455881.5,0.5903678,0.72469737,0.31417337
2455882.5,0.57624835,0.7340017,0.31820742
2455883.5,0.56195061,0.74308239,0.32214438
2455884.5,0.54747852,0.75193633,0.32598289
2455885.5,0.53283614,0.76056038,0.32972158
2455886.5,0.51802766,0.76895142,0.33335907
2455887.5,0.50305742,0.77710633,0.33689401
2455888.5,0.48792994,0.78502204,0.3403251
2455889.5,0.47264992,0.79269555,0.34365106
2455890.5,0.45722226,0.80012397,0.34687066
2455891.5,0.44165201,0.80730459,0.3499828
2455892.5,0.42594431,0.81423489,0.3529864
2455893.5,0.41010439,0.82091253,0.35588053
2455894.5,0.39413748,0.82733541,0.35866429
2455895.5,0.37804883,0.83350154,0.36133686
2455896.5,0.36184361,0.83940913,0.36389748
2455897.5,0.34552698,0.84505647,0.36634543
2455898.5,0.32910408,0.85044197,0.36868002
2455899.5,0.31257999,0.85556414,0.37090061
2455900.5,0.2959598,0.86042156,0.37300657
2455901.5,0.27924856,0.86501287,0.3749973
2455902.5,0.26245131,0.86933683,0.37687225
2455903.5,0.24557305,0.87339222,0.37863086
2455904.5,0.2286188,0.8771779,0.38027262
2455905.5,0.21159353,0.8806928,0.38179703
2455906.5,0.1945022,0.88393587,0.38320361
2455907.5,0.17734977,0.8869061,0.38449189
2455908.5,0.1601412,0.88960252,0.3856614
2455909.5,0.14288145,0.89202415,0.3867117
2455910.5,0.12557553,0.89417007,0.38764235
2455911.5,0.10822847,0.89603933,0.38845291
2455912.5,0.09084539,0.89763102,0.38914298
2455913.5,0.07343146,0.89894425,0.38971216
2455914.5,0.05599199,0.89997818,0.39016008
2455915.5,0.03853236,0.90073201,0.39048641
2455916.5,0.0210581,0.90120504,0.39069087
2455917.5,0.00357485,0.90139669,0.39077324
2455918.5,-0.01391162,0.90130652,0.39073337
2455919.5,-0.03139549,0.90093428,0.39057119
2455920.5,-0.04887087,0.90027993,0.39028673
2455921.5,-0.06633188,0.89934362,0.3898801
2455922.5,-0.08377268,0.8981257,0.3893515
2455923.5,-0.10118749,0.89662673,0.38870117
2455924.5,-0.11857062,0.89484737,0.38792945
2455925.5,-0.13591649,0.89278844,0.38703668
2455926.5,-0.15321959,0.89045086,0.38602326
2455927.5,-0.17047449,0.88783563,0.38488963
2455928.5,-0.18767584,0.88494383,0.38363624
2455929.5,-0.20481837,0.88177663,0.38226358
2455930.5,-0.22189687,0.87833528,0.38077217
2455931.5,-0.23890619,0.87462105,0.37916255
2455932.5,-0.25584127,0.87063533,0.37743528
2455933.5,-0.2726971,0.86637953,0.37559094
2455934.5,-0.28946875,0.86185509,0.37363013
2455935.5,-0.30615133,0.85706352,0.37155346
2455936.5,-0.32274003,0.8520063,0.36936154
2455937.5,-0.33923003,0.84668494,0.36705501
2455938.5,-0.35561657,0.84110098,0.36463449
2455939.5,-0.37189483,0.83525591,0.36210062
2455940.5,-0.38805998,0.82915129,0.35945405
2455941.5,-0.40410715,0.82278868,0.35669547
2455942.5,-0.42003138,0.81616972,0.3538256
2455943.5,-0.43582765,0.80929612,0.3508452
2455944.5,-0.4514909,0.80216968,0.34775507
2455945.5,-0.467016,0.79479238,0.34455612
2455946.5,-0.4823978,0.78716632,0.34124929
2455947.5,-0.49763115,0.77929378,0.33783562
2455948.5,-0.51271092,0.77117723,0.33431621
2455949.5,-0.52763206,0.76281931,0.33069225
2455950.5,-0.54238962,0.75422284,0.32696499
2455951.5,-0.55697877,0.74539077,0.32313574
2455952.5,-0.5713948,0.73632619,0.31920584
2455953.5,-0.58563317,0.72703229,0.31517668
2455954.5,-0.59968944,0.71751233,0.31104966
2455955.5,-0.61355933,0.70776965,0.30682623
2455956.5,-0.62723867,0.69780763,0.30250784
2455957.5,-0.64072342,0.68762971,0.29809595
2455958.5,-0.65400964,0.67723936,0.29359205
2455959.5,-0.6670935,0.66664009,0.28899764
2455960.5,-0.67997128,0.65583546,0.28431423
2455961.5,-0.69263939,0.64482903,0.27954332
2455962.5,-0.70509432,0.63362437,0.27468644
2455963.5,-0.71733267,0.62222508,0.26974511
2455964.5,-0.72935114,0.6106347,0.26472084
2455965.5,-0.74114647,0.59885678,0.25961513
2455966.5,-0.75271546,0.58689481,0.25442947
2455967.5,-0.76405493,0.57475228,0.24916538
2455968.5,-0.77516166,0.56243265,0.24382433
2455969.5,-0.78603242,0.54993939,0.23840785
2455970.5,-0.79666391,0.53727604,0.23291749
2455971.5,-0.80705283,0.5244462,0.22735484
2455972.5,-0.81719584,0.51145359,0.22172156
2455973.5,-0.82708962,0.49830205,0.21601934
2455974.5,-0.83673089,0.48499556,0.21024995
2455975.5,-0.84611645,0.47153824,0.20441521
2455976.5,-0.85524316,0.45793433,0.19851701
2455977.5,-0.86410803,0.44418823,0.19255728
2455978.5,-0.8727082,0.43030442,0.18653797
2455979.5,-0.88104096,0.41628749,0.1804611
2455980.5,-0.88910376,0.4021421,0.1743287
2455981.5,-0.89689422,0.38787297,0.16814279
2455982.5,-0.90441012,0.37348484,0.16190544
2455983.5,-0.9116494,0.35898249,0.15561869
2455984.5,-0.91861013,0.3443707,0.1492846
2455985.5,-0.92529054,0.32965425,0.14290522
2455987.5,-0.93780396,0.29992647,0.13001877
2455988.5,-0.94363407,0.28492466,0.12351576
2455989.5,-0.94917805,0.26983723,0.1169756
2455990.5,-0.95443476,0.25466887,0.11040029
2455991.5,-0.95940317,0.23942422,0.10379182
2455992.5,-0.96408235,0.22410789,0.09715214
2455993.5,-0.96847144,0.20872439,0.09048319
2455994.5,-0.97256965,0.19327816,0.08378688
2455995.5,-0.97637618,0.17777357,0.07706509
2455996.5,-0.97989023,0.16221494,0.07031972
2455997.5,-0.98311094,0.14660657,0.06355263
2455998.5,-0.98603742,0.13095278,0.05676573
2455999.5,-0.98866877,0.11525798,0.04996097
2456000.5,-0.99100407,0.09952664,0.04314033
2456001.5,-0.99304245,0.08376334,0.03630584
2456002.5,-0.99478314,0.0679728,0.02945959
2456003.5,-0.99622544,0.05215979,0.02260368
2456004.5,-0.9973688,0.03632921,0.01574025
2456005.5,-0.99821282,0.02048598,0.00887148
2456006.5,-0.99875723,0.0046351,0.00199953
2456007.5,-0.99900195,-0.0112184,-0.0048734
2456008.5,-0.99894702,-0.02706948,-0.01174513
2456009.5,-0.99859268,-0.0429131,-0.0186135
2456010.5,-0.9979393,-0.05874424,-0.02547632
2456011.5,-0.99698742,-0.07455788,-0.03233145
2456012.5,-0.9957377,-0.09034907,-0.03917677
2456013.5,-0.99419096,-0.10611288,-0.04601016
2456014.5,-0.99234813,-0.12184446,-0.05282954
2456015.5,-0.99021027,-0.13753898,-0.05963286
2456016.5,-0.98777855,-0.15319171,-0.0664181
2456017.5,-0.98505425,-0.16879796,-0.07318324
2456018.5,-0.98203877,-0.18435313,-0.07992634
2456019.5,-0.97873359,-0.19985271,-0.08664546
2456020.5,-0.97514027,-0.21529229,-0.0933387
2456021.5,-0.97126044,-0.23066757,-0.10000424
2456022.5,-0.96709575,-0.24597435,-0.10664025
2456023.5,-0.96264786,-0.26120855,-0.11324498
2456024.5,-0.95791838,-0.27636618,-0.11981667
2456025.5,-0.95290886,-0.29144328,-0.12635358
2456026.5,-0.94762079,-0.30643591,-0.13285397
2456027.5,-0.94205564,-0.32134005,-0.13931604
2456028.5,-0.93621484,-0.33615163,-0.14573799
2456029.5,-0.93009992,-0.35086649,-0.15211797
2456030.5,-0.92371245,-0.36548038,-0.15845409
2456031.5,-0.91705416,-0.37998899,-0.16474447
2456032.5,-0.91012689,-0.394388,-0.17098719
2456033.5,-0.90293262,-0.40867303,-0.17718035
2456034.5,-0.89547349,-0.42283973,-0.18332206
2456035.5,-0.88775179,-0.43688378,-0.18941045
2456036.5,-0.87976992,-0.45080087,-0.19544365
2456037.5,-0.87153044,-0.46458675,-0.20141984
2456038.5,-0.86303604,-0.47823721,-0.20733721
2456039.5,-0.8542895,-0.49174811,-0.21319399
2456040.5,-0.84529377,-0.50511541,-0.21898845
2456041.5,-0.83605186,-0.51833511,-0.22471889
2456042.5,-0.82656693,-0.53140332,-0.23038366
2456043.5,-0.81684218,-0.54431625,-0.23598113
2456044.5,-0.80688094,-0.55707019,-0.24150973
2456045.5,-0.79668661,-0.56966155,-0.24696794
2456046.5,-0.78626263,-0.58208684,-0.25235427
2456047.5,-0.77561253,-0.5943427,-0.25766729
2456048.5,-0.76473987,-0.60642588,-0.26290561
2456049.5,-0.75364824,-0.61833329,-0.26806789
2456050.5,-0.7423412,-0.63006192,-0.27315285
2456051.5,-0.73082231,-0.64160894,-0.27815925
2456052.5,-0.71909504,-0.65297158,-0.28308585
2456053.5,-0.70716277,-0.66414713,-0.28793147
2456054.5,-0.69502882,-0.67513292,-0.29269489
2456055.5,-0.68269642,-0.6859262,-0.29737488
2456056.5,-0.6701688,-0.69652421,-0.30197018
2456057.5,-0.65744924,-0.70692406,-0.3064795
2456058.5,-0.64454106,-0.71712285,-0.31090155
2456059.5,-0.63144774,-0.72711761,-0.31523501
2456060.5,-0.61817285,-0.73690537,-0.31947858
2456061.5,-0.60472011,-0.74648319,-0.32363098
2456062.5,-0.59109334,-0.75584818,-0.32769095
2456063.5,-0.57729649,-0.76499747,-0.33165726
2456064.5,-0.56333362,-0.7739283,-0.33552872
2456065.5,-0.54920888,-0.78263794,-0.33930418
2456066.5,-0.53492652,-0.79112379,-0.34298253
2456067.5,-0.52049087,-0.79938331,-0.34656268
2456068.5,-0.50590636,-0.80741405,-0.35004361
2456069.5,-0.49117747,-0.81521369,-0.35342435
2456070.5,-0.47630876,-0.82278,-0.35670395
2456071.5,-0.46130485,-0.83011087,-0.35988153
2456072.5,-0.44617041,-0.83720432,-0.36295626
2456073.5,-0.43091012,-0.84405848,-0.36592737
2456074.5,-0.41552872,-0.85067162,-0.36879413
2456075.5,-0.40003095,-0.85704215,-0.37155586
2456076.5,-0.38442153,-0.8631686,-0.37421194
2456077.5,-0.36870516,-0.86904965,-0.37676181
2456078.5,-0.3528865,-0.8746841,-0.37920494
2456079.5,-0.33697013,-0.88007086,-0.38154084
2456080.5,-0.32096053,-0.88520893,-0.38376906
2456081.5,-0.30486209,-0.89009739,-0.38588915
2456082.5,-0.28867906,-0.89473529,-0.38790067
2456083.5,-0.27241566,-0.89912169,-0.38980315
2456084.5,-0.25607604,-0.90325556,-0.3915961
2456085.5,-0.23966438,-0.90713583,-0.39327901
2456086.5,-0.22318492,-0.91076136,-0.39485136
2456087.5,-0.206642,-0.91413101,-0.39631263
2456088.5,-0.19004006,-0.91724363,-0.3976623
2456089.5,-0.17338363,-0.92009813,-0.39889991
2456090.5,-0.15667736,-0.92269347,-0.40002502
2456091.5,-0.13992596,-0.92502869,-0.40103721
2456092.5,-0.12313424,-0.9271029,-0.40193613
2456093.5,-0.10630704,-0.92891534,-0.40272146
2456094.5,-0.08944927,-0.9304653,-0.40339293
2456095.5,-0.0725659,-0.93175221,-0.4039503
2456096.5,-0.05566194,-0.93277558,-0.40439341
2456097.5,-0.03874241,-0.93353504,-0.40472212
2456098.5,-0.0218124,-0.93403034,-0.40493636
2456099.5,-0.004877,-0.93426137,-0.4050361
2456100.5,0.01205869,-0.93422811,-0.40502137
2456101.5,0.02898958,-0.93393073,-0.40489227
2456102.5,0.04591059,-0.9333695,-0.40464892
2456103.5,0.0628167,-0.93254483,-0.40429154
2456104.5,0.07970291,-0.93145728,-0.40382035
2456105.5,0.09656435,-0.93010751,-0.40323565
2456106.5,0.1133962,-0.92849631,-0.40253777
2456107.5,0.13019376,-0.92662455,-0.40172706
2456108.5,0.14695246,-0.92449317,-0.4008039
2456109.5,0.16366805,-0.92210311,-0.39976865
2456110.5,0.1803358,-0.91945539,-0.39862172
2456111.5,0.19695165,-0.91655094,-0.39736345
2456112.5,0.21351141,-0.91339062,-0.39599418
2456113.5,0.23001086,-0.90997527,-0.39451423
2456114.5,0.24644576,-0.90630566,-0.39292391
2456115.5,0.2628118,-0.90238258,-0.39122355
2456116.5,0.2791046,-0.8982068,-0.38941347
2456117.5,0.29531968,-0.89377917,-0.38749406
2456118.5,0.31145252,-0.88910059,-0.3854657
2456119.5,0.32749854,-0.88417204,-0.38332885
2456120.5,0.34345312,-0.8789946,-0.38108399
2456121.5,0.35931162,-0.87356945,-0.37873166
2456122.5,0.37506938,-0.86789786,-0.37627245
2456123.5,0.39072171,-0.86198121,-0.37370696
2456124.5,0.40626394,-0.85582096,-0.37103588
2456125.5,0.42169137,-0.84941872,-0.36825992
2456126.5,0.43699934,-0.84277619,-0.36537986
2456127.5,0.45218316,-0.83589519,-0.36239652
2456128.5,0.46723821,-0.8287777,-0.35931077
2456129.5,0.48215991,-0.82142581,-0.35612354
2456130.5,0.49694372,-0.81384175,-0.35283582
2456131.5,0.51158521,-0.80602788,-0.34944863
2456132.5,0.52608007,-0.79798667,-0.34596305
2456133.5,0.54042409,-0.7897207,-0.34238018
2456134.5,0.5546132,-0.78123264,-0.33870116
2456135.5,0.56864349,-0.77252519,-0.33492712
2456136.5,0.58251118,-0.76360109,-0.33105922
2456137.5,0.59621263,-0.75446307,-0.32709861
2456138.5,0.6097443,-0.74511386,-0.32304642
2456139.5,0.62310275,-0.73555612,-0.31890375
2456140.5,0.63628459,-0.72579246,-0.31467172
2456141.5,0.64928643,-0.71582544,-0.31035139
2456142.5,0.66210487,-0.70565758,-0.30594384
2456143.5,0.67473649,-0.6952914,-0.30145015
2456144.5,0.6871778,-0.68472944,-0.29687143
2456145.5,0.69942528,-0.67397425,-0.29220879
2456146.5,0.71147535,-0.66302849,-0.2874634
2456147.5,0.72332446,-0.65189485,-0.28263646
2456148.5,0.734969,-0.64057614,-0.27772919
2456149.5,0.74640541,-0.62907524,-0.27274288
2456150.5,0.75763012,-0.61739512,-0.26767886
2456151.5,0.76863958,-0.60553886,-0.26253846
2456152.5,0.77943027,-0.59350962,-0.25732311
2456153.5,0.78999872,-0.58131064,-0.25203423
2456154.5,0.80034147,-0.56894531,-0.24667333
2456155.5,0.81045513,-0.55641708,-0.24124192
2456156.5,0.82033635,-0.54372957,-0.23574159
2456157.5,0.8299819,-0.53088648,-0.23017397
2456158.5,0.83938862,-0.51789166,-0.22454074
2456159.5,0.8485535,-0.50474905,-0.21884359
2456160.5,0.8574737,-0.4914627,-0.21308428
2456161.5,0.86614651,-0.47803671,-0.20726456
2456162.5,0.87456943,-0.46447522,-0.2013862
2456163.5,0.88274012,-0.4507824,-0.19545096
2456164.5,0.89065639,-0.43696236,-0.18946059
2456165.5,0.89831618,-0.4230192,-0.18341682
2456166.5,0.90571756,-0.40895693,-0.17732136
2456167.5,0.91285866,-0.39477953,-0.17117589
2456168.5,0.91973765,-0.3804909,-0.16498207
2456169.5,0.92635275,-0.36609487,-0.15874154
2456170.5,0.93270216,-0.35159527,-0.15245595
2456171.5,0.93878407,-0.33699588,-0.14612695
2456172.5,0.94459667,-0.3223005,-0.13975618
2456173.5,0.95013811,-0.30751296,-0.13334532
2456174.5,0.95540656,-0.29263714,-0.12689608
2456175.5,0.96040019,-0.27767696,-0.12041017
2456176.5,0.96511719,-0.26263643,-0.11388937
2456177.5,0.96955578,-0.24751962,-0.10733547
2456178.5,0.97371423,-0.23233064,-0.10075028
2456179.5,0.97759086,-0.21707372,-0.09413566
2456180.5,0.98118404,-0.20175313,-0.08749349
2456181.5,0.98449219,-0.18637322,-0.0808257
2456182.5,0.98751382,-0.17093843,-0.07413422
2456183.5,0.99024749,-0.15545327,-0.06742104
2456184.5,0.99269188,-0.13992236,-0.06068817
2456185.5,0.99484575,-0.12435041,-0.05393768
2456186.5,0.99670803,-0.10874222,-0.04717164
2456187.5,0.99827778,-0.09310269,-0.04039216
2456188.5,0.99955429,-0.07743674,-0.03360137
2456189.5,1.00053703,-0.06174936,-0.02680139
2456190.5,1.00122568,-0.04604548,-0.01999433
2456191.5,1.00162011,-0.03033001,-0.01318227
2456192.5,1.00172033,-0.01460776,-0.00636724
2456193.5,1.00152651e+00,1.11654940e-03,4.48734380e-04
2456194.5,1.00103887,0.01683829,0.0072637
2456195.5,1.00025773,0.03255294,0.01407572
2456196.5,0.99918341,0.04825604,0.02088287
2456197.5,0.99781629,0.0639432,0.02768328
2456198.5,0.99615673,0.07961009,0.03447506
2456199.5,0.99420511,0.0952524,0.04125634
2456200.5,0.99196181,0.11086583,0.04802523
2456201.5,0.98942723,0.12644608,0.05477987
2456202.5,0.98660178,0.14198883,0.06151834
2456203.5,0.98348588,0.15748974,0.06823874
2456204.5,0.98008002,0.17294443,0.07493914
2456205.5,0.97638472,0.18834847,0.08161759
2456206.5,0.97240056,0.20369743,0.08827214
2456207.5,0.96812818,0.2189868,0.0949008
2456208.5,0.96356832,0.23421205,0.10150159
2456209.5,0.95872175,0.24936861,0.10807249
2456210.5,0.95358937,0.26445187,0.11461148
2456211.5,0.94817213,0.27945715,0.12111652
2456212.5,0.94247112,0.29437974,0.12758556
2456213.5,0.93648754,0.30921486,0.1340165
2456214.5,0.93022274,0.32395768,0.14040727
2456215.5,0.92367825,0.33860332,0.14675576
